1300,0,11.0.0.16,11.0.0.7
1300,0,11.0.0.16,11.0.0.7
1300,0,11.0.0.16,11.0.0.7
1300,1,11.0.0.16,11.0.0.12
1300,1,11.0.0.16,11.0.0.12
1300,3,11.0.0.16,11.0.0.2
1300,3,11.0.0.16,11.0.0.2
1300,4,11.0.0.16,11.0.0.12
1300,4,11.0.0.16,11.0.0.12
1300,4,11.0.0.16,11.0.0.12
1300,5,11.0.0.16,11.0.0.13
1300,5,11.0.0.16,11.0.0.13
1300,6,11.0.0.16,11.0.0.13
1300,6,11.0.0.16,11.0.0.13
1300,7,11.0.0.16,11.0.0.2
1300,7,11.0.0.16,11.0.0.2
1300,8,11.0.0.16,11.0.0.7
1300,10,11.0.0.16,11.0.0.2
1300,10,11.0.0.16,11.0.0.2
1300,10,11.0.0.16,11.0.0.2
1300,13,11.0.0.16,11.0.0.12
1300,13,11.0.0.16,11.0.0.12
1300,13,11.0.0.16,11.0.0.12
1300,14,11.0.0.16,11.0.0.13
1300,15,11.0.0.16,11.0.0.2
1300,16,11.0.0.16,11.0.0.2
1300,16,11.0.0.16,11.0.0.2
1300,18,11.0.0.16,11.0.0.2
1300,18,11.0.0.16,11.0.0.2
1300,19,11.0.0.16,11.0.0.12
1300,20,11.0.0.16,11.0.0.13
1300,20,11.0.0.16,11.0.0.13
1300,20,11.0.0.16,11.0.0.13
1300,21,11.0.0.16,11.0.0.2
1300,21,11.0.0.16,11.0.0.2
1300,21,11.0.0.16,11.0.0.2
1300,25,11.0.0.16,11.0.0.13
1300,25,11.0.0.16,11.0.0.13
1300,27,11.0.0.16,11.0.0.2
1300,27,11.0.0.16,11.0.0.2
1300,27,11.0.0.16,11.0.0.2
1300,28,11.0.0.16,11.0.0.2
1300,29,11.0.0.16,11.0.0.13
1300,29,11.0.0.16,11.0.0.13
1300,29,11.0.0.16,11.0.0.13
1300,30,11.0.0.16,11.0.0.2
1300,30,11.0.0.16,11.0.0.2
1300,30,11.0.0.16,11.0.0.2
1300,32,11.0.0.16,11.0.0.13
1300,33,11.0.0.16,11.0.0.2
1300,33,11.0.0.16,11.0.0.2
1300,34,11.0.0.16,11.0.0.7
1300,34,11.0.0.16,11.0.0.7
1300,34,11.0.0.16,11.0.0.7
1300,35,11.0.0.16,11.0.0.2
1300,37,11.0.0.16,11.0.0.12
1300,37,11.0.0.16,11.0.0.12
1300,37,11.0.0.16,11.0.0.12
1300,38,11.0.0.16,11.0.0.7
1300,41,11.0.0.16,11.0.0.13
1300,43,11.0.0.16,11.0.0.12
1300,43,11.0.0.16,11.0.0.12
1300,43,11.0.0.16,11.0.0.12
1300,45,11.0.0.16,11.0.0.13
1300,46,11.0.0.16,11.0.0.13
1300,46,11.0.0.16,11.0.0.13
1300,46,11.0.0.16,11.0.0.13
1300,50,11.0.0.16,11.0.0.7
1300,50,11.0.0.16,11.0.0.7
1300,51,11.0.0.16,11.0.0.7
1300,51,11.0.0.16,11.0.0.7
1300,55,11.0.0.16,11.0.0.13
1300,55,11.0.0.16,11.0.0.13
1300,55,11.0.0.16,11.0.0.13
1300,56,11.0.0.16,11.0.0.12
1300,56,11.0.0.16,11.0.0.12
1300,57,11.0.0.16,11.0.0.13
1300,57,11.0.0.16,11.0.0.13
1300,59,11.0.0.16,11.0.0.13
1300,60,11.0.0.16,11.0.0.7
1300,60,11.0.0.16,11.0.0.7
1300,60,11.0.0.16,11.0.0.7
1300,61,11.0.0.16,11.0.0.12
1300,61,11.0.0.16,11.0.0.12
1300,65,11.0.0.16,11.0.0.2
1300,65,11.0.0.16,11.0.0.2
1300,66,11.0.0.16,11.0.0.2
1300,66,11.0.0.16,11.0.0.2
1300,66,11.0.0.16,11.0.0.2
1300,67,11.0.0.16,11.0.0.7
1300,67,11.0.0.16,11.0.0.7
1300,68,11.0.0.16,11.0.0.7
1300,70,11.0.0.16,11.0.0.13
1300,74,11.0.0.16,11.0.0.12
1300,74,11.0.0.16,11.0.0.12
1300,74,11.0.0.16,11.0.0.12
1300,78,11.0.0.16,11.0.0.13
1300,81,11.0.0.16,11.0.0.13
1300,81,11.0.0.16,11.0.0.13
1300,81,11.0.0.16,11.0.0.13
1300,85,11.0.0.16,11.0.0.2
1300,86,11.0.0.16,11.0.0.2
1300,86,11.0.0.16,11.0.0.2
1300,88,11.0.0.16,11.0.0.2
1300,88,11.0.0.16,11.0.0.2
1300,89,11.0.0.16,11.0.0.2
1300,89,11.0.0.16,11.0.0.2
1300,89,11.0.0.16,11.0.0.2
1300,90,11.0.0.16,11.0.0.12
1300,90,11.0.0.16,11.0.0.12
1300,90,11.0.0.16,11.0.0.12
1300,93,11.0.0.16,11.0.0.12
1300,94,11.0.0.16,11.0.0.7
1300,94,11.0.0.16,11.0.0.7
1300,94,11.0.0.16,11.0.0.7
1300,95,11.0.0.16,11.0.0.2
1300,95,11.0.0.16,11.0.0.2
1300,96,11.0.0.16,11.0.0.7
1300,96,11.0.0.16,11.0.0.7
1300,97,11.0.0.16,11.0.0.7
1300,97,11.0.0.16,11.0.0.7
1300,97,11.0.0.16,11.0.0.7
1300,98,11.0.0.16,11.0.0.13
1300,98,11.0.0.16,11.0.0.13
1300,100,11.0.0.16,11.0.0.7
1300,100,11.0.0.16,11.0.0.7
1300,105,11.0.0.16,11.0.0.7
1300,105,11.0.0.16,11.0.0.7
1300,107,11.0.0.16,11.0.0.13
1300,107,11.0.0.16,11.0.0.13
1300,107,11.0.0.16,11.0.0.13
1300,110,11.0.0.16,11.0.0.12
1300,110,11.0.0.16,11.0.0.12
1300,111,11.0.0.16,11.0.0.2
1300,111,11.0.0.16,11.0.0.2
1300,118,11.0.0.16,11.0.0.7
1300,119,11.0.0.16,11.0.0.2
1300,119,11.0.0.16,11.0.0.2
1300,123,11.0.0.16,11.0.0.13
1300,123,11.0.0.16,11.0.0.13
1300,123,11.0.0.16,11.0.0.13
1300,127,11.0.0.16,11.0.0.7
1300,127,11.0.0.16,11.0.0.7
1300,136,11.0.0.16,11.0.0.7
1300,136,11.0.0.16,11.0.0.7
1300,136,11.0.0.16,11.0.0.7
1300,137,11.0.0.16,11.0.0.2
1300,137,11.0.0.16,11.0.0.2
1300,137,11.0.0.16,11.0.0.2
1300,138,11.0.0.16,11.0.0.12
1300,138,11.0.0.16,11.0.0.12
1300,139,11.0.0.16,11.0.0.13
1300,139,11.0.0.16,11.0.0.13
1300,139,11.0.0.16,11.0.0.13
1300,140,11.0.0.16,11.0.0.2
1300,140,11.0.0.16,11.0.0.2
1300,140,11.0.0.16,11.0.0.2
1300,142,11.0.0.16,11.0.0.12
1300,142,11.0.0.16,11.0.0.12
1300,143,11.0.0.16,11.0.0.13
1300,144,11.0.0.16,11.0.0.2
1300,144,11.0.0.16,11.0.0.2
1300,144,11.0.0.16,11.0.0.2
1300,146,11.0.0.16,11.0.0.13
1300,146,11.0.0.16,11.0.0.13
1300,148,11.0.0.16,11.0.0.13
1300,150,11.0.0.16,11.0.0.12
1300,151,11.0.0.16,11.0.0.2
1300,151,11.0.0.16,11.0.0.2
1300,151,11.0.0.16,11.0.0.2
1300,153,11.0.0.16,11.0.0.12
1300,153,11.0.0.16,11.0.0.12
1300,153,11.0.0.16,11.0.0.12
1300,154,11.0.0.16,11.0.0.13
1300,154,11.0.0.16,11.0.0.13
1300,156,11.0.0.16,11.0.0.12
1300,156,11.0.0.16,11.0.0.12
1300,159,11.0.0.16,11.0.0.12
1300,159,11.0.0.16,11.0.0.12
1300,163,11.0.0.16,11.0.0.12
1300,163,11.0.0.16,11.0.0.12
1300,163,11.0.0.16,11.0.0.12
1300,164,11.0.0.16,11.0.0.2
1300,165,11.0.0.16,11.0.0.12
1300,166,11.0.0.16,11.0.0.12
1300,166,11.0.0.16,11.0.0.12
1300,170,11.0.0.16,11.0.0.7
1300,171,11.0.0.16,11.0.0.13
1300,172,11.0.0.16,11.0.0.2
1300,172,11.0.0.16,11.0.0.2
1300,173,11.0.0.16,11.0.0.7
1300,173,11.0.0.16,11.0.0.7
1300,175,11.0.0.16,11.0.0.2
1300,175,11.0.0.16,11.0.0.2
1300,176,11.0.0.16,11.0.0.13
1300,176,11.0.0.16,11.0.0.13
1300,177,11.0.0.16,11.0.0.7
1300,177,11.0.0.16,11.0.0.7
1300,179,11.0.0.16,11.0.0.7
1300,179,11.0.0.16,11.0.0.7
1300,181,11.0.0.16,11.0.0.2
1300,181,11.0.0.16,11.0.0.2
1300,182,11.0.0.16,11.0.0.2
1300,182,11.0.0.16,11.0.0.2
1300,182,11.0.0.16,11.0.0.2
1300,184,11.0.0.16,11.0.0.7
1300,184,11.0.0.16,11.0.0.7
1300,184,11.0.0.16,11.0.0.7
1300,185,11.0.0.16,11.0.0.2
1300,185,11.0.0.16,11.0.0.2
1300,187,11.0.0.16,11.0.0.12
1300,187,11.0.0.16,11.0.0.12
1300,189,11.0.0.16,11.0.0.7
1300,190,11.0.0.16,11.0.0.2
1300,190,11.0.0.16,11.0.0.2
1300,191,11.0.0.16,11.0.0.7
1300,191,11.0.0.16,11.0.0.7
1300,191,11.0.0.16,11.0.0.7
1300,193,11.0.0.16,11.0.0.13
1300,195,11.0.0.16,11.0.0.12
1300,195,11.0.0.16,11.0.0.12
1300,195,11.0.0.16,11.0.0.12
1300,197,11.0.0.16,11.0.0.13
1300,200,11.0.0.16,11.0.0.13
1300,200,11.0.0.16,11.0.0.13
1300,205,11.0.0.16,11.0.0.7
1300,205,11.0.0.16,11.0.0.7
1300,208,11.0.0.16,11.0.0.2
1300,209,11.0.0.16,11.0.0.7
1300,209,11.0.0.16,11.0.0.7
1300,209,11.0.0.16,11.0.0.7
1300,210,11.0.0.16,11.0.0.2
1300,210,11.0.0.16,11.0.0.2
1300,210,11.0.0.16,11.0.0.2
1300,213,11.0.0.16,11.0.0.2
1300,213,11.0.0.16,11.0.0.2
1300,214,11.0.0.16,11.0.0.7
1300,215,11.0.0.16,11.0.0.7
1300,215,11.0.0.16,11.0.0.7
1300,217,11.0.0.16,11.0.0.13
1300,217,11.0.0.16,11.0.0.13
1300,218,11.0.0.16,11.0.0.7
1300,218,11.0.0.16,11.0.0.7
1300,218,11.0.0.16,11.0.0.7
1300,219,11.0.0.16,11.0.0.13
1300,219,11.0.0.16,11.0.0.13
1300,221,11.0.0.16,11.0.0.12
1300,222,11.0.0.16,11.0.0.7
1300,222,11.0.0.16,11.0.0.7
1300,225,11.0.0.16,11.0.0.12
1300,225,11.0.0.16,11.0.0.12
1300,225,11.0.0.16,11.0.0.12
1300,226,11.0.0.16,11.0.0.12
1300,226,11.0.0.16,11.0.0.12
1300,227,11.0.0.16,11.0.0.2
1300,227,11.0.0.16,11.0.0.2
1300,227,11.0.0.16,11.0.0.2
1300,228,11.0.0.16,11.0.0.12
1300,228,11.0.0.16,11.0.0.12
1300,228,11.0.0.16,11.0.0.12
1300,229,11.0.0.16,11.0.0.12
1300,231,11.0.0.16,11.0.0.13
1300,231,11.0.0.16,11.0.0.13
1300,236,11.0.0.16,11.0.0.12
1300,238,11.0.0.16,11.0.0.2
1300,238,11.0.0.16,11.0.0.2
1300,238,11.0.0.16,11.0.0.2
1300,239,11.0.0.16,11.0.0.2
1300,239,11.0.0.16,11.0.0.2
1300,240,11.0.0.16,11.0.0.2
1300,240,11.0.0.16,11.0.0.2
1300,241,11.0.0.16,11.0.0.7
1300,241,11.0.0.16,11.0.0.7
1300,242,11.0.0.16,11.0.0.13
1300,242,11.0.0.16,11.0.0.13
1300,242,11.0.0.16,11.0.0.13
1300,244,11.0.0.16,11.0.0.13
1300,245,11.0.0.16,11.0.0.12
1300,248,11.0.0.16,11.0.0.7
1300,248,11.0.0.16,11.0.0.7
1300,250,11.0.0.16,11.0.0.7
1300,251,11.0.0.16,11.0.0.13
1300,251,11.0.0.16,11.0.0.13
1300,251,11.0.0.16,11.0.0.13
1300,252,11.0.0.16,11.0.0.12
1300,252,11.0.0.16,11.0.0.12
1300,256,11.0.0.16,11.0.0.12
1300,256,11.0.0.16,11.0.0.12
1300,258,11.0.0.16,11.0.0.7
1300,258,11.0.0.16,11.0.0.7
1300,259,11.0.0.16,11.0.0.12
1300,259,11.0.0.16,11.0.0.12
1300,261,11.0.0.16,11.0.0.12
1300,261,11.0.0.16,11.0.0.12
1300,263,11.0.0.16,11.0.0.12
1300,264,11.0.0.16,11.0.0.2
1300,264,11.0.0.16,11.0.0.2
1300,265,11.0.0.16,11.0.0.12
1300,265,11.0.0.16,11.0.0.12
1300,267,11.0.0.16,11.0.0.2
1300,267,11.0.0.16,11.0.0.2
1300,268,11.0.0.16,11.0.0.12
1300,268,11.0.0.16,11.0.0.12
1300,269,11.0.0.16,11.0.0.2
1300,269,11.0.0.16,11.0.0.2
1300,272,11.0.0.16,11.0.0.13
1300,272,11.0.0.16,11.0.0.13
1300,272,11.0.0.16,11.0.0.13
1300,277,11.0.0.16,11.0.0.12
1300,277,11.0.0.16,11.0.0.12
1300,280,11.0.0.16,11.0.0.2
1300,280,11.0.0.16,11.0.0.2
1300,283,11.0.0.16,11.0.0.12
1300,283,11.0.0.16,11.0.0.12
1300,284,11.0.0.16,11.0.0.2
1300,284,11.0.0.16,11.0.0.2
1300,285,11.0.0.16,11.0.0.7
1300,285,11.0.0.16,11.0.0.7
1300,287,11.0.0.16,11.0.0.2
1300,287,11.0.0.16,11.0.0.2
1300,288,11.0.0.16,11.0.0.7
1300,288,11.0.0.16,11.0.0.7
1300,293,11.0.0.16,11.0.0.12
1300,293,11.0.0.16,11.0.0.12
